Pop_ID,MapData_Species,TimeSeriesData_Species,Species,MapData_Pop_Name,GEO_FEATUR,Lat,Lon,FAZ,MAZ,JAZ,TimeSeriesData_Pop_Name,Pop_Name,MapData_CU_ID,FWA_WATERSHED_CODE
69033,CO,Co_Fraser,Co,NORTH THOMPSON RIVER-PIG CHANNEL,Stream segment,51.5827424,-119.8457638,NTh,GStr,NTh+GStr,Pig Channel,NORTH THOMPSON RIVER-PIG CHANNEL,CO-09,100-190442-998192-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69074,CK,Ck_SBC,Ck,NORTH THOMPSON RIVER@VAVENBY,Stream segment,51.57963642,-119.725163,NTh,GStr,NTh+GStr,,NORTH THOMPSON RIVER@VAVENBY,CK-18,100-190442-998192-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45570,SEL,Sk_Fraser,Sk,O'NE-ELL CREEK,Stream,55.00414311,-125.393885,MFR,GStr,MFR+GStr,O'Ne-ell Creek,O'NE-ELL CREEK,SEL-06-14,100-567134-179319-815989-532920-228132-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46300,CO,Co_Fraser,Co,ONYX CREEK,Stream,50.95367081,-119.2828115,STh,GStr,STh+GStr,Onyx Cr,ONYX CREEK,CO-08,100-190442-999098-995997-296515-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46298,SEL,Sk_Fraser,Sk,ONYX CREEK,Stream,50.95367081,-119.2828115,STh,GStr,STh+GStr,Onyx Creek,ONYX CREEK,SEL-09-02,100-190442-999098-995997-296515-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46299,SEL,Sk_Fraser,Sk,ONYX CREEK,Stream,50.95367081,-119.2828115,STh,GStr,STh+GStr,Onyx Creek,ONYX CREEK,SEL-09-03,100-190442-999098-995997-296515-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3399,SEL,Sk_Fraser,Sk,ONYX CREEK-LAKE SHORE,Lake Portion,50.95848196,-119.2839403,STh,GStr,STh+GStr,Onyx Creek - shore,ONYX CREEK-LAKE SHORE,SEL-09-03,100-190442-999098-995997-300661-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
61073,SEL,Sk_Fraser,Sk,ONYX CREEK-LAKE SHORE,Lake Portion,50.95848196,-119.2839403,STh,GStr,STh+GStr,,ONYX CREEK-LAKE SHORE,SEL-09-03,100-190442-999098-995997-300661-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3378,SEL,Sk_Fraser,Sk,OPA BEACH-LAKE SHORE,Lake Portion,52.58639599,-121.036853,MFR,GStr,MFR+GStr,Opa Beach,OPA BEACH-LAKE SHORE,SEL-06-10,100-458399-739694-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47915,CO,Co_Fraser,Co,OR CREEK,Stream,49.34184698,-122.7713456,LFR,GStr,LFR+GStr,,OR CREEK,CO-47,100-023788-346702-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46024,CK,Ck_SBC,Ck,ORMOND CREEK,Stream,54.08838763,-124.7490804,MFR,GStr,MFR+GStr,,ORMOND CREEK,CK-11,100-567134-374775-507094-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69046,SEL,Sk_Fraser,Sk,ORMOND CREEK,Stream,54.08838763,-124.7490804,MFR,GStr,MFR+GStr,,ORMOND CREEK,SEL-06-07,100-567134-374775-507094-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47367,CK,Ck_SBC,Ck,OTTER CREEK/UFR,Stream,54.27833971,-121.519528,UFR,GStr,UFR+GStr,OTTER CREEK,OTTER CREEK/UFR,CK-12,100-639480-255287-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46370,CO,Co_Fraser,Co,OWLHEAD CREEK,Stream,50.85044272,-118.9480577,STh,GStr,STh+GStr,Owlhead Cr,OWLHEAD CREEK,CO-08,100-190442-999098-995997-725308-118930-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47065,CO,Co_Fraser,Co,PALEFACE CREEK,Stream,49.04481009,-121.4037324,LFR,GStr,LFR+GStr,,PALEFACE CREEK,CO-47,100-064535-057628-707731-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47942,CO,Co_Fraser,Co,PARTINGTON CREEK,Stream,49.27906845,-122.7108761,LFR,GStr,LFR+GStr,,PARTINGTON CREEK,CO-47,100-025956-070515-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
53132,CO,Co_Fraser,Co,PAUL CREEK,Stream,50.70537389,-120.3499099,NTh,GStr,NTh+GStr,Paul Cr,PAUL CREEK,CO-09,100-190442-998192-008142-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45557,SEL,Sk_Fraser,Sk,PAULA CREEK,Stream,54.782155,-125.3869792,MFR,GStr,MFR+GStr,Paula Creek,PAULA CREEK,SEL-06-14,100-567134-179319-815989-780459-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
1925,CO,Co_Fraser,Co,PEACH CREEK,Stream,49.09162164,-121.9554924,LFR,GStr,LFR+GStr,,PEACH CREEK,CO-47,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44614,CO,Co_Fraser,Co,PEACH SPAWNING CHANNEL,Artificial Channel,49.09198707,-121.9574452,LFR,GStr,LFR+GStr,,PEACH SPAWNING CHANNEL,CO-47,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46113,CO,Co_Fraser,Co,PEMBERTON CREEK,Stream,50.30854893,-122.7670817,LILL,GStr,LILL+GStr,,PEMBERTON CREEK,CO-04,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46112,SEL,Sk_Fraser,Sk,PEMBERTON CREEK,Stream,50.30854893,-122.7670817,LILL,GStr,LILL+GStr,Pemberton Creek,PEMBERTON CREEK,SEL-04-01,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3379,SEL,Sk_Fraser,Sk,PENFOLD CAMP-LAKE SHORE,Lake Portion,52.76968813,-120.7956865,MFR,GStr,MFR+GStr,Penfold Camp Shore,PENFOLD CAMP-LAKE SHORE,SEL-06-10,100-458399-740953-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7008,CO,Co_Fraser,Co,PENFOLD CREEK,Stream,52.78271847,-120.7965581,MFR,GStr,MFR+GStr,Penfold Cr,PENFOLD CREEK,CO-48,100-458399-740856-413637-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45060,SEL,Sk_Fraser,Sk,PENFOLD CREEK,Stream,52.78271847,-120.7965581,MFR,GStr,MFR+GStr,Penfold Creek,PENFOLD CREEK,SEL-06-10,100-458399-740856-413637-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
133,CO,Co_Fraser,Co,PERRY RIVER/STh,Stream,50.99447159,-118.6881933,STh,GStr,STh+GStr,Perry R,PERRY RIVER/STh,CO-08,100-190442-999098-995997-725308-568657-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45026,SEL,Sk_Fraser,Sk,PERRY RIVER/STh,Stream,50.99447159,-118.6881933,STh,GStr,STh+GStr,Perry River,PERRY RIVER/STh,SEL-09-02,100-190442-999098-995997-725308-568657-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45027,SEL,Sk_Fraser,Sk,PERRY RIVER/STh,Stream,50.99447159,-118.6881933,STh,GStr,STh+GStr,Perry River,PERRY RIVER/STh,SEL-09-03,100-190442-999098-995997-725308-568657-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
53133,CO,Co_Fraser,Co,PETERSON CREEK,Stream,51.19938544,-120.1443236,NTh,GStr,NTh+GStr,Peterson Cr,PETERSON CREEK,CO-09,100-190442-998192-195429-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45547,CK,Ck_SBC,Ck,PINCHI CREEK,Stream,54.56409055,-124.4892837,MFR,GStr,MFR+GStr,PINCHI CREEK,PINCHI CREEK,CK-11,100-567134-179319-710832-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45539,SEL,Sk_Fraser,Sk,PINCHI CREEK,Stream,54.56409055,-124.4892837,MFR,GStr,MFR+GStr,Pinchi Creek,PINCHI CREEK,SEL-06-13,100-567134-179319-710832-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69106,CK,Ck_SBC,Ck,PITKA CREEK,Stream,54.42547116,-124.3251736,MFR,GStr,MFR+GStr,,PITKA CREEK,CK-11,100-567134-179319-612053-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45095,SEL,Sk_Fraser,Sk,PITT LAKE,Lake,49.395436,-122.5599964,LFR,GStr,LFR+GStr,Pitt Lake,PITT LAKE,SEL-03-05,100-025956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47921,CK,Ck_SBC,Ck,PITT RIVER-UPPER,Stream,49.56628595,-122.6343385,LFR,GStr,LFR+GStr,PITT RIVER-UPPER,PITT RIVER-UPPER,CK-05,100-025956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47918,CO,Co_Fraser,Co,PITT RIVER-UPPER,Stream,49.56628595,-122.6343385,LFR,GStr,LFR+GStr,,PITT RIVER-UPPER,CO-47,100-025956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47917,SEL,Sk_Fraser,Sk,PITT RIVER-UPPER,Stream,49.56628595,-122.6343385,LFR,GStr,LFR+GStr,Upper Pitt River,PITT RIVER-UPPER,SEL-03-05,100-025956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45585,SEL,Sk_Fraser,Sk,POINT CREEK,Stream,55.23145726,-125.9724082,MFR,GStr,MFR+GStr,Point Creek,POINT CREEK,SEL-06-14,100-567134-179319-815989-532920-448538-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46103,CO,Co_Fraser,Co,POOLE CREEK,Stream,50.43542667,-122.6930628,LILL,GStr,LILL+GStr,,POOLE CREEK,CO-04,100-077501-955583-415280-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46102,SEL,Sk_Fraser,Sk,POOLE CREEK,Stream,50.43542667,-122.6930628,LILL,GStr,LILL+GStr,Poole Creek,POOLE CREEK,SEL-04-01,100-077501-955583-415280-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47189,CK,Ck_SBC,Ck,PORTAGE CREEK,Stream segment,50.70803014,-122.2700586,MFR,GStr,MFR+GStr,PORTAGE CREEK,PORTAGE CREEK,CK-09,100-233886-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47183,CO,Co_Fraser,Co,PORTAGE CREEK,Stream segment,50.70803014,-122.2700586,MFR,GStr,MFR+GStr,Portage Cr,PORTAGE CREEK,CO-48,100-233886-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47181,SEL,Sk_Fraser,Sk,PORTAGE CREEK,Stream segment,50.70803014,-122.2700586,MFR,GStr,MFR+GStr,Portage Creek,PORTAGE CREEK,SEL-06-11,100-233886-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45602,SEL,Sk_Fraser,Sk,PORTER CREEK/MFR,Stream,55.77933335,-126.3802611,MFR,GStr,MFR+GStr,Porter Creek,PORTER CREEK/MFR,SEL-06-14,100-567134-179319-815989-532920-992397-222656-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44615,CO,Co_Fraser,Co,POST CHANNEL,Artificial Channel,49.09193526,-121.4738349,LFR,GStr,LFR+GStr,,POST CHANNEL,CO-47,100-064535-057628-620792-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47058,CO,Co_Fraser,Co,POST CREEK,Stream,49.09192156,-121.4794531,LFR,GStr,LFR+GStr,,POST CREEK,CO-47,100-064535-057628-620792-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47517,CK,Ck_SBC,Ck,PTARMIGAN CREEK,Stream,53.7035425,-120.8909911,UFR,GStr,UFR+GStr,PTARMIGAN CREEK,PTARMIGAN CREEK,CK-12,100-748616-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46089,CO,Co_Fraser,Co,PURCELL CREEK,Stream,49.74075361,-122.1020492,LFR,GStr,LFR+GStr,,PURCELL CREEK,CO-47,100-077501-928565-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46088,SEL,Sk_Fraser,Sk,PURCELL CREEK,Stream,49.74075361,-122.1020492,LFR,GStr,LFR+GStr,,PURCELL CREEK,SEL-03-03,100-077501-928565-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46975,CO,Co_Fraser,Co,PYE CREEK/LFR,Stream,49.19477475,-122.0547784,LFR,GStr,LFR+GStr,,PYE CREEK/LFR,CO-47,100-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3356,SEL,Sk_Fraser,Sk,QUARTZ POINT SHORE,Lake Portion,52.49153006,-120.8824779,MFR,GStr,MFR+GStr,Quartz Point,QUARTZ POINT SHORE,SEL-06-10,100-458399-800162-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3391,SEL,Sk_Fraser,Sk,QUEEST CREEK-LAKE SHORE,Lake Portion,51.0255451,-118.9613483,STh,GStr,STh+GStr,Queest Creek - shore,QUEEST CREEK-LAKE SHORE,SEL-09-03,100-190442-999098-995997-521370-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45099,SEL,Sk_Fraser,Sk,QUESNEL LAKE,Lake,52.60110592,-121.5470768,MFR,GStr,MFR+GStr,Quesnel Lake,QUESNEL LAKE,SEL-06-10,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69054,SEL,Sk_Fraser,Sk,QUESNEL LAKE,Lake,52.60110592,-121.5470768,MFR,GStr,MFR+GStr,,QUESNEL LAKE,SEL-06-10,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3080,SEL,Sk_Fraser,Sk,QUESNEL LAKE EAST ARM-UNNAMED CREEK #1,Stream,52.61257648,-120.3507932,MFR,GStr,MFR+GStr,East Arm - unnamed creek 1,QUESNEL LAKE EAST ARM-UNNAMED CREEK #1,SEL-06-10,100-458399-997410-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46881,CK,Ck_SBC,Ck,QUESNEL RIVER,Stream,52.97121342,-122.4960236,MFR,GStr,MFR+GStr,QUESNEL RIVER,QUESNEL RIVER,CK-11,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46873,SEL,Sk_Fraser,Sk,QUESNEL RIVER,Stream,52.97121342,-122.4960236,MFR,GStr,MFR+GStr,Quesnel River,QUESNEL RIVER,SEL-06-10,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44616,CO,Co_Fraser,Co,R4 CHANNEL,Artificial Channel,49.07742918,-121.7066997,LFR,GStr,LFR+GStr,,R4 CHANNEL,CO-47,100-064535-057628-380676-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46718,CK,Ck_SBC,Ck,RAFT RIVER,Stream,51.63177174,-119.9911334,NTh,GStr,NTh+GStr,RAFT RIVER,RAFT RIVER,CK-19,100-190442-998192-368776-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46712,CO,Co_Fraser,Co,RAFT RIVER,Stream,51.63177174,-119.9911334,NTh,GStr,NTh+GStr,Raft R,RAFT RIVER,CO-09,100-190442-998192-368776-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46710,SEL,Sk_Fraser,Sk,RAFT RIVER,Stream,51.63177174,-119.9911334,NTh,GStr,NTh+GStr,Raft River,RAFT RIVER,SEL-10-01,100-190442-998192-368776-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46148,CO,Co_Fraser,Co,RAILROAD CREEK,Stream,50.53034875,-123.0505462,LILL,GStr,LILL+GStr,,RAILROAD CREEK,CO-04,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46147,SEL,Sk_Fraser,Sk,RAILROAD CREEK,Stream,50.53034875,-123.0505462,LILL,GStr,LILL+GStr,Railroad Creek,RAILROAD CREEK,SEL-04-01,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45697,CO,Co_Fraser,Co,RANGER CREEK,Stream,49.08184299,-121.7030941,LFR,GStr,LFR+GStr,,RANGER CREEK,CO-47,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69070,CK,Ck_SBC,Ck,RED MOUNTAIN CREEK/UFR,Stream,53.8350046,-121.2875836,UFR,GStr,UFR+GStr,,RED MOUNTAIN CREEK/UFR,CK-12,100-708923-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46722,CO,Co_Fraser,Co,REG CHRISTIE CREEK,Stream,51.59913811,-119.6723959,NTh,GStr,NTh+GStr,Reg Christie Cr,REG CHRISTIE CREEK,CO-09,100-190442-998192-447984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46388,SEL,Sk_Fraser,Sk,RIENECKER CREEK,Stream,50.78916869,-119.1992604,STh,GStr,STh+GStr,Reinecker Creek,RIENECKER CREEK,SEL-09-03,100-190442-999098-995997-860039-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3406,SEL,Sk_Fraser,Sk,RIENECKER CREEK-LAKE SHORE,Lake Portion,50.79349326,-119.1965826,STh,GStr,STh+GStr,Reinecker Creek - shore,RIENECKER CREEK-LAKE SHORE,SEL-09-03,100-190442-999098-995997-853558-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
61075,SEL,Sk_Fraser,Sk,RIENECKER CREEK-LAKE SHORE,Lake Portion,50.79349326,-119.1965826,STh,GStr,STh+GStr,,RIENECKER CREEK-LAKE SHORE,SEL-09-03,100-190442-999098-995997-853558-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3380,SEL,Sk_Fraser,Sk,ROARING POINT-LAKE SHORE,Lake Portion,52.68506575,-120.9086811,MFR,GStr,MFR+GStr,Roaring Point,ROARING POINT-LAKE SHORE,SEL-06-10,100-458399-741655-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45063,SEL,Sk_Fraser,Sk,ROARING RIVER,Stream,52.68593808,-120.9037551,MFR,GStr,MFR+GStr,Roaring River,ROARING RIVER,SEL-06-10,100-458399-741655-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3383,SEL,Sk_Fraser,Sk,ROARING RIVER TO DECEPTION POINT-LAKE SHORE,Lake Portion,52.66977096,-120.9263038,MFR,GStr,MFR+GStr,"North Arm - shore, Roaring to Deception Pt.",ROARING RIVER TO DECEPTION POINT-LAKE SHORE,SEL-06-10,100-458399-741703-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3381,SEL,Sk_Fraser,Sk,ROARING RIVER-LAKE SHORE,Lake Portion,52.68804516,-120.9004649,MFR,GStr,MFR+GStr,Roaring R. - Shore,ROARING RIVER-LAKE SHORE,SEL-06-10,100-458399-741655-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
2076,CK,Ck_SBC,Ck,ROBSON RIVER,Stream,53.02748073,-119.2572821,UFR,GStr,UFR+GStr,ROBSON RIVER,ROBSON RIVER,CK-12,100-918593-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3357,SEL,Sk_Fraser,Sk,ROCK SLIDE SHORE,Lake Portion,52.52155,-120.879921,MFR,GStr,MFR+GStr,Rock Slide,ROCK SLIDE SHORE,SEL-06-10,100-458399-791773-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3358,SEL,Sk_Fraser,Sk,ROCK SLIDE TO PENINSULA POINT-LAKE SHORE,Lake Portion,52.513575,-120.883229,MFR,GStr,MFR+GStr,Peninsula Bay,ROCK SLIDE TO PENINSULA POINT-LAKE SHORE,SEL-06-10,100-458399-792907-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
61044,SEL,Sk_Fraser,Sk,ROLAND CREEK/MFR,Stream,51.20057469,-123.5940506,MFR,GStr,MFR+GStr,,ROLAND CREEK/MFR,SEL-06-16,100-342455-328500-134035-736805-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46308,SEL,Sk_Fraser,Sk,ROSS CREEK,Stream,50.96191015,-119.2409983,STh,GStr,STh+GStr,,ROSS CREEK,SEL-09-03,100-190442-999098-995997-316627-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
