SPECIES,POP_ID,Nobs,SITE_NAME,GEO_FEATUR,YLAT,XLONG,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO,CU_INDEX,CU_NAME,CU_Acro,CU_Mapname,CU_TYPE,FWA_WATERSHED_CODE,distance,feature_x,feature_y
SEL,69046,-99,ORMOND CREEK,Stream,54.08838763,-124.7490804,MFR,GStr,MFR+GStr,SEL-06-07,Francois/Fraser-Summer Timing,Francois/Fraser-S,SEL-Francois-Fraser-Summer,Current,100-567134-374775-507094-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,50.9064551994789,1081629.1260605,1010196.69064148
SEL,46013,78,STELLAKO RIVER,Stream,54.05564097,-124.8844677,MFR,GStr,MFR+GStr,SEL-06-07,Francois/Fraser-Summer Timing,Francois/Fraser-S,SEL-Francois-Fraser-Summer,Current,100-567134-374775-948201-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,57.2519599477311,1072852.75411518,1006394.62732758
SEL,44733,1,SWEETNAM CREEK,Stream,54.00762148,-125.0312498,MFR,GStr,MFR+GStr,SEL-06-07,Francois/Fraser-Summer Timing,Francois/Fraser-S,SEL-Francois-Fraser-Summer,Current,100-567134-374775-948201-151892-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,23.5968930554102,1063340.74716418,1000894.62467255
SEL,45523,6,UNCHA CREEK,Stream,53.97406064,-125.510557,MFR,GStr,MFR+GStr,SEL-06-07,Francois/Fraser-Summer Timing,Francois/Fraser-S,SEL-Francois-Fraser-Summer,Current,100-567134-374775-948201-422608-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,7.59962679942785,1032028.37338215,996826.314050493
SEL,45054,1,ABBOTT CREEK,Stream,52.54260358,-121.1779389,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-713315-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,6.7934402873033,1326176.87353708,848120.563291066
SEL,3363,1,BAXTER BEACH,Lake Portion,52.72205643,-120.8599504,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741437-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,14.9012448688512,1346197.87660896,869595.68832274
SEL,3364,6,BEAR BEACH-LAKE SHORE,Lake Portion,52.72205643,-120.8599504,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741437-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,14.9012448688512,1346197.87660896,869595.68832274
SEL,3365,6,BETTY FRANK'S-LAKE SHORE,Lake Portion,52.72205643,-120.8599504,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741437-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,14.9012448688512,1346197.87660896,869595.68832274
SEL,3342,8,BIG SLIDE-LAKE SHORE,Lake Portion,52.60429232,-120.4943988,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-951331-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,233.325805137869,1371791.34462479,858351.937369145
SEL,3343,1,BIG SLIDE-LAKE SHORE-1KM W,Lake Portion,52.520373,-120.938721,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-782402-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,243.326436624086,1342508.3745956,846777.187008919
SEL,45070,9,BILL MINER CREEK,Stream,52.58170111,-120.5620894,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-928132-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,108.329768540377,1367422.62203164,855486.501542614
SEL,3344,8,BILL MINER CREEK-LAKE SHORE,Lake Portion,52.58192397,-120.5569187,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-928132-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,190.582128843592,1367769.39246801,855538.132576799
SEL,3345,1,BILL MINER CREEK-LAKE SHORE-3KM W,Lake Portion,52.57279818,-120.6088624,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-909412-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,14.0169977434198,1364343.99693426,854254.74989287
SEL,45073,23,BLUE LEAD CREEK,Stream,52.61570352,-120.3838655,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-988239-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,26.5063780372542,1379139.24913919,860206.937786053
SEL,3346,14,BLUE LEAD CREEK-LAKE SHORE,Lake Portion,52.615223,-120.3815241,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-988239-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,186.267094887486,1379301.2315537,860166.056805997
SEL,45066,5,BOULDERY CREEK,Stream,52.51046296,-120.6877112,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-859988-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,23.0750927044043,1359546.49947451,846919.62440262
SEL,3348,3,BOULDERY CREEK-E-LAKE SHORE,Lake Portion,52.51103511,-120.6878281,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-859988-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,48.1899856265176,1359533.81876922,846982.657816506
SEL,3347,10,BOULDERY CREEK-LAKE SHORE,Lake Portion,52.51019936,-120.689054,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-859988-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,69.6094061142531,1359457.98997009,846883.491008237
SEL,61010,-99,BOWLING CREEK,Stream,52.72205643,-120.8599504,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741437-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,14.9012448688512,1346197.87660896,869595.68832274
SEL,61078,-99,BOWLING CREEK-LAKE SHORE,Lake Portion,52.72267434,-120.8593811,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741437-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,73.0533128272047,1346231.1529386,869667.211023615
SEL,3366,7,BOWLING POINT,Lake Portion,52.72205643,-120.8599504,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741437-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,14.9012448688512,1346197.87660896,869595.68832274
SEL,3382,1,BOWLING POINT TO GOOSE POINT,Lake Portion,52.72985497,-120.851015,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741364-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,37.7776700265373,1346735.43133114,870506.955353547
SEL,45067,1,BUCKINGHAM CREEK/MFR,Stream,52.55247852,-120.6938616,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-880312-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,38.1385478246917,1358780.12543826,851560.93628584
SEL,45061,18,CAMERON CREEK/MFR,Stream,52.82644752,-120.8090557,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-740856-516642-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,13.7175474160509,1348766.6253841,881458.439079601
SEL,45077,19,DECEPTION POINT,Lake Portion,52.6533333333,-120.952777778,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741727-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,27.2588963582744,1340502.39483529,861500.273068542
SEL,45057,1,DEVOE CREEK,Stream,52.64785974,-120.9926854,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-739961-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,94.9434041953744,1337857.74852554,860700.124068539
SEL,3367,7,DEVOE CREEK-LAKE SHORE,Lake Portion,52.64880367,-120.9907587,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-739985-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,27.5708302491904,1337980.08818662,860814.33585475
SEL,3349,1,DOUBLE T-LAKE SHORE,Lake Portion,52.502517,-120.985979,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-766835-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,372.556297042332,1339456.61468706,844563.279369245
SEL,3350,3,ELYSIA SHORE,Lake Portion,52.51657269,-121.0469811,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-750428-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129.130695940688,1335223.88294806,845836.210519774
SEL,3413,3,ELYSIA SHORE-1KM W,Lake Portion,52.51668336,-121.0472747,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-750428-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,105.777345311918,1335203.18156201,845847.132116109
SEL,45068,1,FRANKS CREEK,Stream,52.56589551,-120.6799283,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-887414-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,0.196082608650385,1359608.12357686,853123.749149172
SEL,3351,2,FRANKS CREEK-LAKE SHORE,Lake Portion,52.56697045,-120.6766646,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-887887-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,207.819491303389,1359819.30986135,853259.877541931
SEL,3078,1,GOOSE CREEK/MFR,Stream,52.74890615,-120.8353937,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,57.6562656937278,1347630.62649646,872702.875794502
SEL,3369,1,GOOSE CREEK-LAKE SHORE 0.8KM S,Lake Portion,52.74754944,-120.8361346,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,81.189811440007,1347591.8734936,872548.313592943
SEL,61079,-99,GOOSE CREEK-S-LAKE SHORE,Lake Portion,52.75182898,-120.836885,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,354.401019452917,1347506.66874374,873020.698099645
SEL,3368,11,GOOSE POINT-LAKE SHORE,Lake Portion,52.75378888,-120.8364488,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,314.586912695831,1347520.04434962,873240.864854016
SEL,3370,1,GOOSE POINT-LAKE SHORE-5 KM S,Lake Portion,52.75019071,-120.837015,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,175.815373869063,1347511.24967617,872837.813769726
SEL,45055,12,GRAIN CREEK,Stream,52.60138297,-121.0200541,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-739815-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,227.293369063151,1336378.50355177,855399.126823584
SEL,3371,8,GRAIN CREEK-LAKE SHORE,Lake Portion,52.60208859,-121.019542,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-739815-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,144.494213500751,1336407.50507567,855480.062129534
SEL,45039,6,HAZELTINE CREEK,Stream,52.50002905,-121.5033653,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-585335-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,2.18755039402064,1304496.24924317,841933.251949108
SEL,45100,20,HORSEFLY CHANNEL,Artificial Channel,52.34,-121.4014,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-638146-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,121.579714767969,1312549.78581331,824569.038653504
SEL,45101,1,HORSEFLY LAKE,Lake,52.35941766,-121.3168397,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-638146-160656-128245-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,112.509101792701,1318145.59196649,827106.284691078
SEL,46893,72,HORSEFLY RIVER,Stream,52.46540443,-121.3887587,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-638146-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,0.980853660407794,1312497.50081156,838579.377181295
SEL,45097,18,HORSEFLY RIVER-UPPER,Stream segment,52.34135176,-121.4036967,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-638146-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,21.855034570653,1312384.12746432,824709.313986635
SEL,3352,1,HURRICANE POINT SHORE,Lake Portion,52.544874,-121.02483,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-742187-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,106.80338266775,1336498.98757565,849089.782625926
SEL,45064,6,ISAIAH CREEK,Stream,52.65278849,-120.9514986,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741727-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,83.8400469605711,1340592.87610274,861445.813438674
SEL,3079,5,JUNCTION CREEK,Stream,52.56041038,-120.9933749,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-742114-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,50.9482833823083,1338500.4985288,850968.125332506
SEL,3353,4,JUNCTION CREEK-LAKE SHORE,Lake Portion,52.56330782,-120.9985808,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-742114-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,114.290907102431,1338126.30055543,851265.576761261
SEL,45072,5,KILLDOG CREEK,Stream,52.59090242,-120.41019,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-975266-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,8.28088758972031,1377583.9958847,857308.873739682
SEL,3354,2,KILLDOG CREEK-LAKE SHORE,Lake Portion,52.59357088,-120.4065321,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-975266-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,351.71852523942,1377807.07744923,857625.068543209
SEL,3372,2,LESTER SHORE,Lake Portion,52.72773681,-120.8524594,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-741388-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,28.6520127987813,1346655.50008933,870264.250743033
SEL,3262,1,LIMESTONE CREEK/MFR,Stream,52.73458526,-120.8826813,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-740445-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,1.287235228976,1344568.62677956,870878.561402395
SEL,3373,1,LIMESTONE PIONT-LAKE SHORE,Lake Portion,52.73801707,-120.8638702,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-740493-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,145.015077496705,1345805.28361326,871352.061494512
SEL,3374,1,LIMESTONE PIONT-LAKE SHORE-S,Lake Portion,52.7375149498,-120.870054572,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-740493-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,254.488526271178,1345393.68677753,871266.011294692
SEL,46903,43,LITTLE HORSEFLY RIVER,Stream,52.36180586,-121.3968828,MFR,GStr,MFR+GStr,SEL-06-10,Quesnel-Summer Timing,Quesnel-S,SEL-Quesnel-Summer,Current,100-458399-638146-160656-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,1.57005131785921,1312698.37645926,827015.374501594
